序号,省级类,省级,地级类,地级,县级类,县级,地名,适宜性均值
1494,省,山西省,地级市,忻州市,县,宁武县,宁武县,0.2973
1495,省,甘肃省,地级市,庆阳市,县,宁县,宁县,0.3675
1496,省,湖南省,地级市,长沙市,县级市,宁乡市,宁乡市,0.4246
1497,省,山东省,地级市,泰安市,县,宁阳县,宁阳县,0.5138
1498,省,湖南省,地级市,永州市,县,宁远县,宁远县,0.394
1499,省,吉林省,地级市,长春市,县,农安县,农安县,0.3211
1500,省,浙江省,地级市,温州市,市辖区,瓯海区,瓯海区,0.5556
1501,省,安徽省,地级市,淮南市,市辖区,潘集区,潘集区,0.5179
1502,省,云南省,地级市,昆明市,市辖区,盘龙区,盘龙区,0.3463
1503,省,辽宁省,地级市,盘锦市,县,盘山县,盘山县,0.5573
1504,省,贵州省,地级市,六盘水市,县级市,盘州市,盘州市,0.3923
1505,省,浙江省,地级市,金华市,县,磐安县,磐安县,0.3827
1506,省,吉林省,地级市,吉林市,县级市,磐石市,磐石市,0.3494
1507,省,四川省,地级市,眉山市,市辖区,彭山区,彭山区,0.6125
1508,直辖市,重庆市,不统计,不统计,自治县,彭水苗族土家族自治县,彭水苗族土家族自治县,0.446
1509,自治区,宁夏回族自治区,地级市,固原市,县,彭阳县,彭阳县,0.3519
1510,省,江西省,地级市,九江市,县,彭泽县,彭泽县,0.4297
1511,省,四川省,地级市,成都市,县级市,彭州市,彭州市,0.4725
1512,省,四川省,地级市,南充市,县,蓬安县,蓬安县,0.4479
1513,省,广东省,地级市,江门市,市辖区,蓬江区,蓬江区,0.5312
1514,省,山东省,地级市,烟台市,市辖区,蓬莱区,蓬莱区,0.5396
1515,省,四川省,地级市,遂宁市,县,蓬溪县,蓬溪县,0.4426
1516,省,江苏省,地级市,徐州市,县级市,邳州市,邳州市,0.5246
1517,自治区,新疆维吾尔自治区,地区,和田地区,县,皮山县,皮山县,0.0346
1518,省,四川省,地级市,成都市,市辖区,郫都区,郫都区,0.5532
1519,省,山西省,地级市,忻州市,县,偏关县,偏关县,0.3123
1520,省,青海省,地级市,海东市,市辖区,平安区,平安区,0.3384
1521,省,贵州省,地级市,安顺市,市辖区,平坝区,平坝区,0.573
1522,省,四川省,地级市,巴中市,县,平昌县,平昌县,0.4304
1523,省,甘肃省,地级市,白银市,市辖区,平川区,平川区,0.2479
1524,省,山西省,地级市,阳泉市,县,平定县,平定县,0.4034
1525,省,山东省,地级市,青岛市,县级市,平度市,平度市,0.5701
1526,省,黑龙江省,地级市,哈尔滨市,市辖区,平房区,平房区,0.6683
1527,直辖市,北京市,不统计,不统计,市辖区,平谷区,平谷区,0.544
1528,自治区,广西壮族自治区,地级市,贺州市,市辖区,平桂区,平桂区,0.4155
1529,自治区,广西壮族自治区,地级市,百色市,县级市,平果市,平果市,0.2829
1530,省,福建省,地级市,漳州市,县,平和县,平和县,0.2975
1531,省,浙江省,地级市,嘉兴市,县级市,平湖市,平湖市,0.5211
1532,省,湖南省,地级市,岳阳市,县,平江县,平江县,0.3795
1533,自治区,广西壮族自治区,地级市,桂林市,县,平乐县,平乐县,0.427
1534,省,陕西省,地级市,安康市,县,平利县,平利县,0.3466
1535,省,山西省,地级市,朔州市,市辖区,平鲁区,平鲁区,0.3551
1536,省,山西省,地级市,运城市,县,平陆县,平陆县,0.3463
1537,自治区,宁夏回族自治区,地级市,石嘴山市,县,平罗县,平罗县,0.2572
1538,自治区,广西壮族自治区,地级市,贵港市,县,平南县,平南县,0.375
1539,省,河南省,地级市,信阳市,市辖区,平桥区,平桥区,0.4192
1540,省,河北省,地级市,承德市,县级市,平泉市,平泉市,0.3444
1541,省,辽宁省,地级市,本溪市,市辖区,平山区,平山区,0.6078
1542,省,河北省,地级市,石家庄市,县,平山县,平山县,0.3586
1543,省,山西省,地级市,长治市,县,平顺县,平顺县,0.3541
1544,省,福建省,地级市,福州市,县,平潭县,平潭县,0.4906
1545,省,贵州省,自治州,黔南布依族苗族自治州,县,平塘县,平塘县,0.4182
1546,省,四川省,地级市,绵阳市,县,平武县,平武县,0.1399
1547,省,河北省,地级市,邢台市,县,平乡县,平乡县,0.5687
1548,省,浙江省,地级市,温州市,县,平阳县,平阳县,0.5577
1549,省,山西省,地级市,晋中市,县,平遥县,平遥县,0.4575
1550,省,山东省,地级市,临沂市,县,平邑县,平邑县,0.4671
1551,省,山东省,地级市,济南市,县,平阴县,平阴县,0.492
1552,省,河南省,地级市,驻马店市,县,平舆县,平舆县,0.3721
1553,省,山东省,地级市,德州市,县,平原县,平原县,0.4592
1554,省,广东省,地级市,梅州市,县,平远县,平远县,0.2745
1555,自治区,广西壮族自治区,地级市,崇左市,县级市,凭祥市,凭祥市,0.284
1556,省,云南省,自治州,红河哈尼族彝族自治州,自治县,屏边苗族自治县,屏边苗族自治县,0.3903
1557,省,福建省,地级市,宁德市,县,屏南县,屏南县,0.3927
1558,省,四川省,地级市,宜宾市,县,屏山县,屏山县,0.3797
1559,省,广东省,地级市,湛江市,市辖区,坡头区,坡头区,0.5612
1560,省,河北省,地级市,沧州市,县级市,泊头市,泊头市,0.4844
1561,省,江西省,地级市,上饶市,县,鄱阳县,鄱阳县,0.3737
1562,省,陕西省,地级市,渭南市,县,蒲城县,蒲城县,0.4624
1563,省,四川省,地级市,成都市,县,蒲江县,蒲江县,0.5283
1564,省,山西省,地级市,临汾市,县,蒲县,蒲县,0.3361
1565,省,河南省,地级市,濮阳市,县,濮阳县,濮阳县,0.5381
1566,自治区,广西壮族自治区,地级市,钦州市,县,浦北县,浦北县,0.3282
1567,省,福建省,地级市,南平市,县,浦城县,浦城县,0.3331
1568,直辖市,上海市,不统计,不统计,市辖区,浦东新区,浦东新区,0.5014
1569,省,浙江省,地级市,金华市,县,浦江县,浦江县,0.5349
1570,省,江苏省,地级市,南京市,市辖区,浦口区,浦口区,0.5937
1571,省,贵州省,自治州,黔西南布依族苗族自治州,县,普安县,普安县,0.3841
1572,省,贵州省,地级市,安顺市,县,普定县,普定县,0.4871
1573,省,四川省,自治州,凉山彝族自治州,县,普格县,普格县,0.2604
1574,省,辽宁省,地级市,大连市,市辖区,普兰店区,普兰店区,0.4205
1575,自治区,西藏自治区,地区,阿里地区,县,普兰县,普兰县,0.0103
1576,省,广东省,地级市,揭阳市,县级市,普宁市,普宁市,0.4562
1577,省,甘肃省,地级市,兰州市,市辖区,七里河区,七里河区,0.5089
1578,省,贵州省,地级市,毕节市,市辖区,七星关区,七星关区,0.3789
1579,自治区,广西壮族自治区,地级市,桂林市,市辖区,七星区,七星区,0.5773
1580,省,江苏省,地级市,南京市,市辖区,栖霞区,栖霞区,0.5595
1581,省,山东省,地级市,烟台市,县级市,栖霞市,栖霞市,0.42
1582,省,山东省,地级市,德州市,县,齐河县,齐河县,0.4927
1583,省,湖南省,地级市,衡阳市,县,祁东县,祁东县,0.3749
1584,省,青海省,自治州,海北藏族自治州,县,祁连县,祁连县,0.0146
1585,省,安徽省,地级市,黄山市,县,祁门县,祁门县,0.4209
1586,省,山西省,地级市,晋中市,县,祁县,祁县,0.444
1587,省,湖南省,地级市,永州市,县级市,祁阳市,祁阳市,0.3561
1588,省,陕西省,地级市,宝鸡市,县,岐山县,岐山县,0.429
1589,自治区,新疆维吾尔自治区,自治州,昌吉回族自治州,县,奇台县,奇台县,0.0791
1590,省,河南省,地级市,鹤壁市,市辖区,淇滨区,淇滨区,0.5131
1591,省,河南省,地级市,鹤壁市,县,淇县,淇县,0.4515
1592,直辖市,重庆市,不统计,不统计,市辖区,綦江区,綦江区,0.4218
1593,省,湖北省,地级市,黄冈市,县,蕲春县,蕲春县,0.5006
1594,省,云南省,地级市,曲靖市,市辖区,麒麟区,麒麟区,0.4139
1595,省,河南省,地级市,开封市,县,杞县,杞县,0.4403
1596,省,江苏省,地级市,南通市,县级市,启东市,启东市,0.5294
1597,省,辽宁省,地级市,鞍山市,市辖区,千山区,千山区,0.6134
1598,省,陕西省,地级市,宝鸡市,县,千阳县,千阳县,0.3288
1599,省,河北省,地级市,唐山市,县级市,迁安市,迁安市,0.6068
1600,省,河北省,地级市,唐山市,县,迁西县,迁西县,0.4491
1601,省,江西省,地级市,上饶市,县,铅山县,铅山县,0.3214
1602,省,四川省,地级市,广安市,市辖区,前锋区,前锋区,0.5613
1603,省,吉林省,地级市,松原市,自治县,前郭尔罗斯蒙古族自治县,前郭尔罗斯蒙古族自治县,0.2689
1604,省,黑龙江省,地级市,佳木斯市,市辖区,前进区,前进区,0.6175
1605,省,吉林省,地级市,松原市,县,乾安县,乾安县,0.2298
1606,省,陕西省,地级市,咸阳市,县,乾县,乾县,0.4501
1607,省,湖北省,不统计,不统计,县级市,潜江市,潜江市,0.532
1608,省,安徽省,地级市,安庆市,县级市,潜山市,潜山市,0.5297
1609,直辖市,重庆市,不统计,不统计,市辖区,黔江区,黔江区,0.4532
1610,省,贵州省,地级市,毕节市,县级市,黔西市,黔西市,0.4266
1611,省,湖北省,地级市,武汉市,市辖区,硚口区,硚口区,0.5988
1612,省,安徽省,地级市,亳州市,市辖区,谯城区,谯城区,0.5152
1613,省,云南省,地级市,昭通市,县,巧家县,巧家县,0.2845
1614,省,黑龙江省,地级市,七台河市,市辖区,茄子河区,茄子河区,0.2779
1615,自治区,新疆维吾尔自治区,自治州,巴音郭楞蒙古自治州,县,且末县,且末县,0.0188
1616,自治区,广西壮族自治区,地级市,钦州市,市辖区,钦北区,钦北区,0.3326
1617,自治区,广西壮族自治区,地级市,钦州市,市辖区,钦南区,钦南区,0.3897
1618,省,甘肃省,地级市,天水市,县,秦安县,秦安县,0.379
1619,省,陕西省,地级市,咸阳市,市辖区,秦都区,秦都区,0.6035
1620,省,江苏省,地级市,南京市,市辖区,秦淮区,秦淮区,0.6249
1621,省,甘肃省,地级市,天水市,市辖区,秦州区,秦州区,0.366
1622,省,山西省,地级市,晋城市,县,沁水县,沁水县,0.3453
1623,省,山西省,地级市,长治市,县,沁县,沁县,0.3264
1624,省,河南省,地级市,焦作市,县级市,沁阳市,沁阳市,0.4953
1625,省,山西省,地级市,长治市,县,沁源县,沁源县,0.3376
1626,省,四川省,地级市,成都市,市辖区,青白江区,青白江区,0.5772
1627,省,四川省,地级市,广元市,县,青川县,青川县,0.1656
1628,省,黑龙江省,地级市,绥化市,县,青冈县,青冈县,0.2283
1629,自治区,新疆维吾尔自治区,地区,阿勒泰地区,县,青河县,青河县,0.0643
1630,省,河北省,地级市,秦皇岛市,自治县,青龙满族自治县,青龙满族自治县,0.3097
1631,直辖市,上海市,不统计,不统计,市辖区,青浦区,青浦区,0.6382
1632,省,江西省,地级市,南昌市,市辖区,青山湖区,青山湖区,0.5861
1633,省,四川省,地级市,眉山市,县,青神县,青神县,0.5237
1634,省,浙江省,地级市,丽水市,县,青田县,青田县,0.4382
1635,自治区,宁夏回族自治区,地级市,吴忠市,县级市,青铜峡市,青铜峡市,0.2841
1636,省,河北省,地级市,沧州市,县,青县,青县,0.5855
1637,自治区,广西壮族自治区,地级市,南宁市,市辖区,青秀区,青秀区,0.4175
1638,省,四川省,地级市,成都市,市辖区,青羊区,青羊区,0.5218
1639,省,安徽省,地级市,池州市,县,青阳县,青阳县,0.5131
1640,省,江西省,地级市,吉安市,市辖区,青原区,青原区,0.3031
1641,省,江西省,地级市,南昌市,市辖区,青云谱区,青云谱区,0.5835
1642,省,山东省,地级市,潍坊市,县级市,青州市,青州市,0.5224
1643,省,广东省,地级市,清远市,市辖区,清城区,清城区,0.5003
1644,省,河南省,地级市,濮阳市,县,清丰县,清丰县,0.5371
1645,省,辽宁省,地级市,阜新市,市辖区,清河门区,清河门区,0.4465
1646,省,辽宁省,地级市,铁岭市,市辖区,清河区,清河区,0.3635
1647,省,河北省,地级市,邢台市,县,清河县,清河县,0.5585
1648,省,陕西省,地级市,榆林市,县,清涧县,清涧县,0.2938
1649,省,江苏省,地级市,淮安市,市辖区,清江浦区,清江浦区,0.5633
1650,省,福建省,地级市,三明市,县,清流县,清流县,0.2818
1651,自治区,内蒙古自治区,地级市,呼和浩特市,县,清水河县,清水河县,0.3095
1652,省,甘肃省,地级市,天水市,县,清水县,清水县,0.3154
1653,省,广东省,地级市,清远市,市辖区,清新区,清新区,0.3914
1654,省,山西省,地级市,太原市,县,清徐县,清徐县,0.6122
1655,省,辽宁省,地级市,抚顺市,自治县,清原满族自治县,清原满族自治县,0.3408
1656,省,河北省,地级市,保定市,市辖区,清苑区,清苑区,0.5627
1657,省,贵州省,地级市,贵阳市,县级市,清镇市,清镇市,0.5359
1658,省,贵州省,自治州,黔西南布依族苗族自治州,县,晴隆县,晴隆县,0.3953
1659,省,黑龙江省,地级市,绥化市,县,庆安县,庆安县,0.1594
1660,省,甘肃省,地级市,庆阳市,县,庆城县,庆城县,0.4575
1661,省,浙江省,地级市,丽水市,县,庆元县,庆元县,0.437
1662,省,山东省,地级市,德州市,县,庆云县,庆云县,0.4706
1663,省,四川省,地级市,成都市,县级市,邛崃市,邛崃市,0.4919
1664,省,海南省,不统计,不统计,县级市,琼海市,琼海市,0.4182
1665,自治区,西藏自治区,地级市,山南市,县,琼结县,琼结县,0.1861
1666,省,海南省,地级市,海口市,市辖区,琼山区,琼山区,0.4643
1667,省,海南省,不统计,不统计,自治县,琼中黎族苗族自治县,琼中黎族苗族自治县,0.2086
1668,省,云南省,自治州,文山壮族苗族自治州,县,丘北县,丘北县,0.3357
1669,省,河北省,地级市,邯郸市,县,邱县,邱县,0.4532
1670,省,山东省,地级市,济宁市,县级市,曲阜市,曲阜市,0.534
1671,省,广东省,地级市,韶关市,市辖区,曲江区,曲江区,0.3676
1672,省,青海省,自治州,玉树藏族自治州,县,曲麻莱县,曲麻莱县,0.0251
1673,自治区,西藏自治区,地级市,拉萨市,县,曲水县,曲水县,0.1849
1674,自治区,西藏自治区,地级市,山南市,县,曲松县,曲松县,0.118
1675,省,山西省,地级市,临汾市,县,曲沃县,曲沃县,0.5247
1676,省,河北省,地级市,保定市,县,曲阳县,曲阳县,0.4766
1677,省,河北省,地级市,邯郸市,县,曲周县,曲周县,0.4674
1678,省,四川省,地级市,达州市,县,渠县,渠县,0.4665
1679,省,浙江省,地级市,衢州市,市辖区,衢江区,衢江区,0.4621
1680,省,安徽省,地级市,滁州市,县,全椒县,全椒县,0.4549
1681,省,江西省,地级市,赣州市,县,全南县,全南县,0.2837
1682,自治区,广西壮族自治区,地级市,桂林市,县,全州县,全州县,0.3905
1683,省,福建省,地级市,泉州市,市辖区,泉港区,泉港区,0.4356
1684,省,江苏省,地级市,徐州市,市辖区,泉山区,泉山区,0.5645
1685,省,河南省,地级市,驻马店市,县,确山县,确山县,0.4014
1686,省,黑龙江省,地级市,大庆市,市辖区,让胡路区,让胡路区,0.4163
1687,省,广东省,地级市,潮州市,县,饶平县,饶平县,0.3473
1688,省,河北省,地级市,衡水市,县,饶阳县,饶阳县,0.5383
1689,自治区,西藏自治区,地级市,日喀则市,县,仁布县,仁布县,0.1306
1690,省,四川省,地级市,攀枝花市,市辖区,仁和区,仁和区,0.2201
1691,省,广东省,地级市,韶关市,县,仁化县,仁化县,0.3162
1692,省,贵州省,地级市,遵义市,县级市,仁怀市,仁怀市,0.4422
1693,省,四川省,地级市,眉山市,县,仁寿县,仁寿县,0.4775
1694,省,山东省,地级市,济宁市,市辖区,任城区,任城区,0.5655
1695,省,河北省,地级市,沧州市,县级市,任丘市,任丘市,0.6162
1696,省,河北省,地级市,邢台市,市辖区,任泽区,任泽区,0.5615
1697,自治区,西藏自治区,地区,阿里地区,县,日土县,日土县,0.0031
1698,直辖市,重庆市,不统计,不统计,市辖区,荣昌区,荣昌区,0.4865
1699,省,山东省,地级市,威海市,县级市,荣成市,荣成市,0.5464
1700,省,四川省,地级市,自贡市,县,荣县,荣县,0.4294
1701,省,河北省,地级市,保定市,县,容城县,容城县,0.6145
1702,自治区,广西壮族自治区,地级市,玉林市,县,容县,容县,0.3198
1703,省,广东省,地级市,揭阳市,市辖区,榕城区,榕城区,0.5922
1704,省,贵州省,自治州,黔东南苗族侗族自治州,县,榕江县,榕江县,0.361
1705,自治区,广西壮族自治区,地级市,柳州市,县,融安县,融安县,0.3991
1706,自治区,广西壮族自治区,地级市,柳州市,自治县,融水苗族自治县,融水苗族自治县,0.3618
1707,省,江苏省,地级市,南通市,县,如东县,如东县,0.549
1708,省,江苏省,地级市,南通市,县级市,如皋市,如皋市,0.6477
1709,省,湖南省,地级市,郴州市,县,汝城县,汝城县,0.3428
1710,省,河南省,地级市,驻马店市,县,汝南县,汝南县,0.3591
1711,省,河南省,地级市,洛阳市,县,汝阳县,汝阳县,0.3584
1712,省,河南省,地级市,平顶山市,县级市,汝州市,汝州市,0.4514
1713,省,山东省,地级市,威海市,县级市,乳山市,乳山市,0.4012
1714,省,广东省,地级市,韶关市,自治县,乳源瑶族自治县,乳源瑶族自治县,0.3512
1715,省,山西省,地级市,运城市,县,芮城县,芮城县,0.3397
1716,省,浙江省,地级市,温州市,县级市,瑞安市,瑞安市,0.544
1717,省,江西省,地级市,九江市,县级市,瑞昌市,瑞昌市,0.4166
1718,省,江西省,地级市,赣州市,县级市,瑞金市,瑞金市,0.2706
1719,省,云南省,自治州,德宏傣族景颇族自治州,县级市,瑞丽市,瑞丽市,0.168
1720,省,江苏省,地级市,镇江市,市辖区,润州区,润州区,0.5572
1721,省,四川省,自治州,阿坝藏族羌族自治州,县,若尔盖县,若尔盖县,0.1839
1722,自治区,新疆维吾尔自治区,自治州,巴音郭楞蒙古自治州,县,若羌县,若羌县,0.0152
1723,省,黑龙江省,地级市,大庆市,市辖区,萨尔图区,萨尔图区,0.5123
1724,自治区,西藏自治区,地级市,日喀则市,县,萨嘎县,萨嘎县,0.027
1725,自治区,西藏自治区,地级市,日喀则市,县,萨迦县,萨迦县,0.0896
1726,自治区,内蒙古自治区,地级市,呼和浩特市,市辖区,赛罕区,赛罕区,0.5763
1727,省,贵州省,自治州,黔南布依族苗族自治州,自治县,三都水族自治县,三都水族自治县,0.3987
1728,省,河北省,地级市,廊坊市,县级市,三河市,三河市,0.6426
1729,自治区,广西壮族自治区,地级市,柳州市,自治县,三江侗族自治县,三江侗族自治县,0.4128
1730,省,浙江省,地级市,台州市,县,三门县,三门县,0.3849
1731,省,广东省,地级市,佛山市,市辖区,三水区,三水区,0.5546
1732,省,贵州省,自治州,黔东南苗族侗族自治州,县,三穗县,三穗县,0.3402
1733,省,四川省,地级市,绵阳市,县,三台县,三台县,0.41
1734,省,福建省,地级市,三明市,市辖区,三元区,三元区,0.3298
1735,省,陕西省,地级市,咸阳市,县,三原县,三原县,0.5611
1736,自治区,西藏自治区,地级市,山南市,县,桑日县,桑日县,0.1293
1737,省,湖南省,地级市,张家界市,县,桑植县,桑植县,0.4207
1738,自治区,西藏自治区,地级市,日喀则市,市辖区,桑珠孜区,桑珠孜区,0.1899
1739,省,四川省,自治州,甘孜藏族自治州,县,色达县,色达县,0.0971
1740,自治区,西藏自治区,地级市,那曲市,市辖区,色尼区,色尼区,0.0671
1741,省,辽宁省,地级市,大连市,市辖区,沙河口区,沙河口区,0.7018
1742,省,河北省,地级市,邢台市,县级市,沙河市,沙河市,0.4839
1743,直辖市,重庆市,不统计,不统计,市辖区,沙坪坝区,沙坪坝区,0.543
1744,自治区,宁夏回族自治区,地级市,中卫市,市辖区,沙坡头区,沙坡头区,0.2226
1745,省,湖北省,地级市,荆州市,市辖区,沙市区,沙市区,0.5878
1746,省,四川省,地级市,乐山市,市辖区,沙湾区,沙湾区,0.5006
1747,自治区,新疆维吾尔自治区,地区,塔城地区,县级市,沙湾市,沙湾市,0.1326
1748,省,福建省,地级市,三明市,市辖区,沙县区,沙县区,0.2912
1749,自治区,新疆维吾尔自治区,地区,阿克苏地区,县,沙雅县,沙雅县,0.0785
1750,省,湖北省,地级市,荆门市,县,沙洋县,沙洋县,0.4276
1751,自治区,新疆维吾尔自治区,地级市,乌鲁木齐市,市辖区,沙依巴克区,沙依巴克区,0.3956
1752,自治区,新疆维吾尔自治区,地区,喀什地区,县,莎车县,莎车县,0.1228
1753,省,河南省,地级市,鹤壁市,市辖区,山城区,山城区,0.5754
1754,省,甘肃省,地级市,张掖市,县,山丹县,山丹县,0.1376
1755,省,河北省,地级市,秦皇岛市,市辖区,山海关区,山海关区,0.5317
1756,省,山东省,地级市,枣庄市,市辖区,山亭区,山亭区,0.4609
1757,省,河南省,地级市,焦作市,市辖区,山阳区,山阳区,0.5663
1758,省,陕西省,地级市,商洛市,县,山阳县,山阳县,0.3335
1759,省,山西省,地级市,朔州市,县,山阴县,山阴县,0.468
1760,省,河南省,地级市,三门峡市,市辖区,陕州区,陕州区,0.3588
1761,自治区,新疆维吾尔自治区,地级市,吐鲁番市,县,鄯善县,鄯善县,0.0224
1762,省,河南省,地级市,信阳市,县,商城县,商城县,0.4208
1763,自治区,内蒙古自治区,地级市,乌兰察布市,县,商都县,商都县,0.1428
1764,省,山东省,地级市,济南市,县,商河县,商河县,0.3997
1765,省,陕西省,地级市,商洛市,县,商南县,商南县,0.2935
1766,省,河南省,地级市,周口市,县,商水县,商水县,0.4793
1767,省,陕西省,地级市,商洛市,市辖区,商州区,商州区,0.3606
1768,省,河南省,地级市,驻马店市,县,上蔡县,上蔡县,0.5
1769,省,浙江省,地级市,杭州市,市辖区,上城区,上城区,0.6274
1770,省,山西省,地级市,长治市,市辖区,上党区,上党区,0.646
1771,省,江西省,地级市,宜春市,县,上高县,上高县,0.4173
1772,省,福建省,地级市,龙岩市,县,上杭县,上杭县,0.339
1773,省,河南省,地级市,郑州市,市辖区,上街区,上街区,0.5689
1774,省,江西省,地级市,萍乡市,县,上栗县,上栗县,0.4246
1775,自治区,广西壮族自治区,地级市,南宁市,县,上林县,上林县,0.3484
1776,省,江西省,地级市,上饶市,市辖区,广信区,广信区,0.402
1777,自治区,广西壮族自治区,地级市,防城港市,县,上思县,上思县,0.2084
1778,省,江西省,地级市,赣州市,县,上犹县,上犹县,0.2733
1779,省,浙江省,地级市,绍兴市,市辖区,上虞区,上虞区,0.5174
1780,省,河北省,地级市,张家口市,县,尚义县,尚义县,0.2194
1781,省,黑龙江省,地级市,哈尔滨市,县级市,尚志市,尚志市,0.2337
1782,省,湖南省,地级市,湘潭市,县级市,韶山市,韶山市,0.4387
1783,省,湖南省,地级市,邵阳市,县级市,邵东市,邵东市,0.4045
1784,省,福建省,地级市,南平市,县级市,邵武市,邵武市,0.3043
1785,省,湖南省,地级市,邵阳市,县,邵阳县,邵阳县,0.3962
1786,省,河南省,地级市,南阳市,县,社旗县,社旗县,0.4026
1787,省,四川省,地级市,遂宁市,县级市,射洪市,射洪市,0.3955
1788,省,江苏省,地级市,盐城市,县,射阳县,射阳县,0.4143
1789,省,河北省,地级市,邯郸市,县,涉县,涉县,0.3868
1790,省,安徽省,地级市,黄山市,县,歙县,歙县,0.4622
1791,自治区,西藏自治区,地级市,那曲市,县,申扎县,申扎县,0.0405
1792,省,山东省,地级市,聊城市,县,莘县,莘县,0.5437
1793,省,河北省,地级市,石家庄市,县,深泽县,深泽县,0.5275
1794,省,河北省,地级市,衡水市,县级市,深州市,深州市,0.4678
1795,省,四川省,地级市,德阳市,县级市,什邡市,什邡市,0.4231
1796,省,山西省,地级市,忻州市,县,神池县,神池县,0.3452
1797,省,陕西省,地级市,榆林市,县级市,神木市,神木市,0.3987
1798,省,湖北省,不统计,不统计,林区,神农架林区,神农架林区,0.2697
1799,省,辽宁省,地级市,沈阳市,市辖区,沈北新区,沈北新区,0.6366
1800,省,辽宁省,地级市,沈阳市,市辖区,沈河区,沈河区,0.6576
1801,省,河南省,地级市,周口市,县,沈丘县,沈丘县,0.4943
1802,省,浙江省,地级市,舟山市,县,嵊泗县,嵊泗县,0.0052
1803,省,浙江省,地级市,绍兴市,县级市,嵊州市,嵊州市,0.4843
1804,省,云南省,地级市,曲靖市,县,师宗县,师宗县,0.3333
1805,省,贵州省,自治州,黔东南苗族侗族自治州,县,施秉县,施秉县,0.3598
1806,省,云南省,地级市,保山市,县,施甸县,施甸县,0.2752
1807,省,河南省,地级市,信阳市,市辖区,浉河区,浉河区,0.3909
1808,省,江西省,地级市,赣州市,县,石城县,石城县,0.2957
1809,省,湖南省,地级市,株洲市,市辖区,石峰区,石峰区,0.5576
1810,省,湖南省,地级市,衡阳市,市辖区,石鼓区,石鼓区,0.5729
1811,自治区,内蒙古自治区,地级市,包头市,市辖区,石拐区,石拐区,0.3165
1812,自治区,新疆维吾尔自治区,不统计,不统计,县级市,石河子市,石河子市,0.5045
1813,直辖市,北京市,不统计,不统计,市辖区,石景山区,石景山区,0.6136
1814,省,云南省,地级市,昆明市,自治县,石林彝族自治县,石林彝族自治县,0.3707
1815,省,河南省,地级市,平顶山市,市辖区,石龙区,石龙区,0.5729
1816,省,山西省,地级市,吕梁市,县,石楼县,石楼县,0.2965
1817,省,湖南省,地级市,常德市,县,石门县,石门县,0.4355
1818,省,四川省,地级市,雅安市,县,石棉县,石棉县,0.2886
1819,省,云南省,自治州,红河哈尼族彝族自治州,县,石屏县,石屏县,0.2672
1820,省,贵州省,地级市,铜仁市,县,石阡县,石阡县,0.3956
1821,省,四川省,自治州,甘孜藏族自治州,县,石渠县,石渠县,0.0388
1822,省,陕西省,地级市,安康市,县,石泉县,石泉县,0.3329
1823,省,福建省,地级市,泉州市,县级市,石狮市,石狮市,0.5551
1824,省,湖北省,地级市,荆州市,县级市,石首市,石首市,0.4952
1825,省,安徽省,地级市,池州市,县,石台县,石台县,0.4516
1826,直辖市,重庆市,不统计,不统计,自治县,石柱土家族自治县,石柱土家族自治县,0.4173
1827,省,广东省,地级市,韶关市,县,始兴县,始兴县,0.2971
1828,省,山东省,地级市,青岛市,市辖区,市北区,市北区,0.5633
1829,省,山东省,地级市,青岛市,市辖区,市南区,市南区,0.5327
1830,省,山东省,地级市,潍坊市,县级市,寿光市,寿光市,0.516
1831,省,福建省,地级市,宁德市,县,寿宁县,寿宁县,0.4401
1832,省,安徽省,地级市,淮南市,县,寿县,寿县,0.397
1833,省,山西省,地级市,晋中市,县,寿阳县,寿阳县,0.3996
1834,省,安徽省,地级市,六安市,县,舒城县,舒城县,0.5351
1835,省,吉林省,地级市,吉林市,县级市,舒兰市,舒兰市,0.3016
1836,自治区,新疆维吾尔自治区,地区,喀什地区,县,疏附县,疏附县,0.1715
1837,自治区,新疆维吾尔自治区,地区,喀什地区,县,疏勒县,疏勒县,0.2369
1838,省,安徽省,地级市,合肥市,市辖区,蜀山区,蜀山区,0.6339
1839,省,江苏省,地级市,宿迁市,县,沭阳县,沭阳县,0.5261
1840,省,云南省,自治州,楚雄彝族自治州,县,双柏县,双柏县,0.2173
1841,省,黑龙江省,地级市,哈尔滨市,市辖区,双城区,双城区,0.4081
1842,省,湖南省,地级市,娄底市,县,双峰县,双峰县,0.3671
1843,自治区,新疆维吾尔自治区,不统计,不统计,县级市,双河市,双河市,0.3346
1844,自治区,西藏自治区,地级市,那曲市,县,双湖县,双湖县,0.0071
1845,省,云南省,地级市,临沧市,自治县,双江拉祜族佤族布朗族傣族自治县,双江拉祜族佤族布朗族傣族自治县,0.2036
1846,省,吉林省,地级市,四平市,县级市,双辽市,双辽市,0.2618
1847,省,四川省,地级市,成都市,市辖区,双流区,双流区,0.5162
1848,省,河北省,地级市,承德市,市辖区,双滦区,双滦区,0.5269
1849,省,湖南省,地级市,永州市,县,双牌县,双牌县,0.3378
1850,省,河北省,地级市,承德市,市辖区,双桥区,双桥区,0.5026
1851,省,湖南省,地级市,邵阳市,市辖区,双清区,双清区,0.599
1852,省,辽宁省,地级市,朝阳市,市辖区,双塔区,双塔区,0.4769
1853,省,辽宁省,地级市,盘锦市,市辖区,双台子区,双台子区,0.6683
