序号,省级类,省级,地级类,地级,县级类,县级,地名,适宜性均值
1509,自治区,宁夏回族自治区,地级市,固原市,县,彭阳县,彭阳县,0.4265
1510,省,江西省,地级市,九江市,县,彭泽县,彭泽县,0.4498
1511,省,四川省,地级市,成都市,县级市,彭州市,彭州市,0.4805
1512,省,四川省,地级市,南充市,县,蓬安县,蓬安县,0.4279
1513,省,广东省,地级市,江门市,市辖区,蓬江区,蓬江区,0.5384
1514,省,山东省,地级市,烟台市,市辖区,蓬莱区,蓬莱区,0.4977
1515,省,四川省,地级市,遂宁市,县,蓬溪县,蓬溪县,0.4529
1516,省,江苏省,地级市,徐州市,县级市,邳州市,邳州市,0.4657
1517,自治区,新疆维吾尔自治区,地区,和田地区,县,皮山县,皮山县,0.031
1518,省,四川省,地级市,成都市,市辖区,郫都区,郫都区,0.6122
1519,省,山西省,地级市,忻州市,县,偏关县,偏关县,0.3749
1520,省,青海省,地级市,海东市,市辖区,平安区,平安区,0.4448
1521,省,贵州省,地级市,安顺市,市辖区,平坝区,平坝区,0.5061
1522,省,四川省,地级市,巴中市,县,平昌县,平昌县,0.3736
1523,省,甘肃省,地级市,白银市,市辖区,平川区,平川区,0.2404
1524,省,山西省,地级市,阳泉市,县,平定县,平定县,0.4612
1525,省,山东省,地级市,青岛市,县级市,平度市,平度市,0.5056
1526,省,黑龙江省,地级市,哈尔滨市,市辖区,平房区,平房区,0.5416
1527,直辖市,北京市,不统计,不统计,市辖区,平谷区,平谷区,0.5335
1528,自治区,广西壮族自治区,地级市,贺州市,市辖区,平桂区,平桂区,0.3939
1529,自治区,广西壮族自治区,地级市,百色市,县级市,平果市,平果市,0.1791
1530,省,福建省,地级市,漳州市,县,平和县,平和县,0.3073
1531,省,浙江省,地级市,嘉兴市,县级市,平湖市,平湖市,0.543
1532,省,湖南省,地级市,岳阳市,县,平江县,平江县,0.3299
1533,自治区,广西壮族自治区,地级市,桂林市,县,平乐县,平乐县,0.4317
1534,省,陕西省,地级市,安康市,县,平利县,平利县,0.321
1535,省,山西省,地级市,朔州市,市辖区,平鲁区,平鲁区,0.3921
1536,省,山西省,地级市,运城市,县,平陆县,平陆县,0.3599
1537,自治区,宁夏回族自治区,地级市,石嘴山市,县,平罗县,平罗县,0.1918
1538,自治区,广西壮族自治区,地级市,贵港市,县,平南县,平南县,0.2282
1539,省,河南省,地级市,信阳市,市辖区,平桥区,平桥区,0.4484
1540,省,河北省,地级市,承德市,县级市,平泉市,平泉市,0.3698
1541,省,辽宁省,地级市,本溪市,市辖区,平山区,平山区,0.5895
1542,省,河北省,地级市,石家庄市,县,平山县,平山县,0.3901
1543,省,山西省,地级市,长治市,县,平顺县,平顺县,0.3896
1544,省,福建省,地级市,福州市,县,平潭县,平潭县,0.506
1545,省,贵州省,自治州,黔南布依族苗族自治州,县,平塘县,平塘县,0.3723
1546,省,四川省,地级市,绵阳市,县,平武县,平武县,0.1072
1547,省,河北省,地级市,邢台市,县,平乡县,平乡县,0.5761
1548,省,浙江省,地级市,温州市,县,平阳县,平阳县,0.6125
1549,省,山西省,地级市,晋中市,县,平遥县,平遥县,0.465
1550,省,山东省,地级市,临沂市,县,平邑县,平邑县,0.436
1551,省,山东省,地级市,济南市,县,平阴县,平阴县,0.471
1552,省,河南省,地级市,驻马店市,县,平舆县,平舆县,0.343
1553,省,山东省,地级市,德州市,县,平原县,平原县,0.4284
1554,省,广东省,地级市,梅州市,县,平远县,平远县,0.26
1555,自治区,广西壮族自治区,地级市,崇左市,县级市,凭祥市,凭祥市,0.1449
1556,省,云南省,自治州,红河哈尼族彝族自治州,自治县,屏边苗族自治县,屏边苗族自治县,0.4185
1557,省,福建省,地级市,宁德市,县,屏南县,屏南县,0.546
1558,省,四川省,地级市,宜宾市,县,屏山县,屏山县,0.4246
1559,省,广东省,地级市,湛江市,市辖区,坡头区,坡头区,0.5932
1560,省,河北省,地级市,沧州市,县级市,泊头市,泊头市,0.4838
1561,省,江西省,地级市,上饶市,县,鄱阳县,鄱阳县,0.414
1562,省,陕西省,地级市,渭南市,县,蒲城县,蒲城县,0.4497
1563,省,四川省,地级市,成都市,县,蒲江县,蒲江县,0.5216
1564,省,山西省,地级市,临汾市,县,蒲县,蒲县,0.3675
1565,省,河南省,地级市,濮阳市,县,濮阳县,濮阳县,0.486
1566,自治区,广西壮族自治区,地级市,钦州市,县,浦北县,浦北县,0.2091
1567,省,福建省,地级市,南平市,县,浦城县,浦城县,0.499
1568,直辖市,上海市,不统计,不统计,市辖区,浦东新区,浦东新区,0.5529
1569,省,浙江省,地级市,金华市,县,浦江县,浦江县,0.6272
1570,省,江苏省,地级市,南京市,市辖区,浦口区,浦口区,0.6943
1571,省,贵州省,自治州,黔西南布依族苗族自治州,县,普安县,普安县,0.428
1572,省,贵州省,地级市,安顺市,县,普定县,普定县,0.4437
1573,省,四川省,自治州,凉山彝族自治州,县,普格县,普格县,0.3059
1574,省,辽宁省,地级市,大连市,市辖区,普兰店区,普兰店区,0.4181
1575,自治区,西藏自治区,地区,阿里地区,县,普兰县,普兰县,0.028
1576,省,广东省,地级市,揭阳市,县级市,普宁市,普宁市,0.3903
1577,省,甘肃省,地级市,兰州市,市辖区,七里河区,七里河区,0.5294
1578,省,贵州省,地级市,毕节市,市辖区,七星关区,七星关区,0.3901
1579,自治区,广西壮族自治区,地级市,桂林市,市辖区,七星区,七星区,0.6719
1580,省,江苏省,地级市,南京市,市辖区,栖霞区,栖霞区,0.7109
1581,省,山东省,地级市,烟台市,县级市,栖霞市,栖霞市,0.4456
1582,省,山东省,地级市,德州市,县,齐河县,齐河县,0.4668
1583,省,湖南省,地级市,衡阳市,县,祁东县,祁东县,0.3563
1584,省,青海省,自治州,海北藏族自治州,县,祁连县,祁连县,0.0442
1585,省,安徽省,地级市,黄山市,县,祁门县,祁门县,0.4273
1586,省,山西省,地级市,晋中市,县,祁县,祁县,0.4868
1587,省,湖南省,地级市,永州市,县级市,祁阳市,祁阳市,0.3688
1588,省,陕西省,地级市,宝鸡市,县,岐山县,岐山县,0.453
1589,自治区,新疆维吾尔自治区,自治州,昌吉回族自治州,县,奇台县,奇台县,0.0458
1590,省,河南省,地级市,鹤壁市,市辖区,淇滨区,淇滨区,0.5687
1591,省,河南省,地级市,鹤壁市,县,淇县,淇县,0.4824
1592,直辖市,重庆市,不统计,不统计,市辖区,綦江区,綦江区,0.4367
1593,省,湖北省,地级市,黄冈市,县,蕲春县,蕲春县,0.5282
1594,省,云南省,地级市,曲靖市,市辖区,麒麟区,麒麟区,0.4696
1595,省,河南省,地级市,开封市,县,杞县,杞县,0.3427
1596,省,江苏省,地级市,南通市,县级市,启东市,启东市,0.5679
1597,省,辽宁省,地级市,鞍山市,市辖区,千山区,千山区,0.5915
1598,省,陕西省,地级市,宝鸡市,县,千阳县,千阳县,0.4036
1599,省,河北省,地级市,唐山市,县级市,迁安市,迁安市,0.6562
1600,省,河北省,地级市,唐山市,县,迁西县,迁西县,0.4842
1601,省,江西省,地级市,上饶市,县,铅山县,铅山县,0.5016
1602,省,四川省,地级市,广安市,市辖区,前锋区,前锋区,0.4954
1603,省,吉林省,地级市,松原市,自治县,前郭尔罗斯蒙古族自治县,前郭尔罗斯蒙古族自治县,0.3046
1604,省,黑龙江省,地级市,佳木斯市,市辖区,前进区,前进区,0.6194
1605,省,吉林省,地级市,松原市,县,乾安县,乾安县,0.2621
1606,省,陕西省,地级市,咸阳市,县,乾县,乾县,0.4585
1607,省,湖北省,不统计,不统计,县级市,潜江市,潜江市,0.5408
1608,省,安徽省,地级市,安庆市,县级市,潜山市,潜山市,0.566
1609,直辖市,重庆市,不统计,不统计,市辖区,黔江区,黔江区,0.5575
1610,省,贵州省,地级市,毕节市,县级市,黔西市,黔西市,0.4017
1611,省,湖北省,地级市,武汉市,市辖区,硚口区,硚口区,0.7848
1612,省,安徽省,地级市,亳州市,市辖区,谯城区,谯城区,0.3909
1613,省,云南省,地级市,昭通市,县,巧家县,巧家县,0.338
1614,省,黑龙江省,地级市,七台河市,市辖区,茄子河区,茄子河区,0.3341
1615,自治区,新疆维吾尔自治区,自治州,巴音郭楞蒙古自治州,县,且末县,且末县,0.0127
1616,自治区,广西壮族自治区,地级市,钦州市,市辖区,钦北区,钦北区,0.2112
1617,自治区,广西壮族自治区,地级市,钦州市,市辖区,钦南区,钦南区,0.321
1618,省,甘肃省,地级市,天水市,县,秦安县,秦安县,0.451
1619,省,陕西省,地级市,咸阳市,市辖区,秦都区,秦都区,0.7289
1620,省,江苏省,地级市,南京市,市辖区,秦淮区,秦淮区,0.7548
1621,省,甘肃省,地级市,天水市,市辖区,秦州区,秦州区,0.4211
1622,省,山西省,地级市,晋城市,县,沁水县,沁水县,0.3677
1623,省,山西省,地级市,长治市,县,沁县,沁县,0.3955
1624,省,河南省,地级市,焦作市,县级市,沁阳市,沁阳市,0.4418
1625,省,山西省,地级市,长治市,县,沁源县,沁源县,0.3248
1626,省,四川省,地级市,成都市,市辖区,青白江区,青白江区,0.6166
1627,省,四川省,地级市,广元市,县,青川县,青川县,0.1657
1628,省,黑龙江省,地级市,绥化市,县,青冈县,青冈县,0.18
1629,自治区,新疆维吾尔自治区,地区,阿勒泰地区,县,青河县,青河县,0.0711
1630,省,河北省,地级市,秦皇岛市,自治县,青龙满族自治县,青龙满族自治县,0.4016
1631,直辖市,上海市,不统计,不统计,市辖区,青浦区,青浦区,0.7208
1632,省,江西省,地级市,南昌市,市辖区,青山湖区,青山湖区,0.724
1633,省,四川省,地级市,眉山市,县,青神县,青神县,0.5353
1634,省,浙江省,地级市,丽水市,县,青田县,青田县,0.5454
1635,自治区,宁夏回族自治区,地级市,吴忠市,县级市,青铜峡市,青铜峡市,0.2228
1636,省,河北省,地级市,沧州市,县,青县,青县,0.543
1637,自治区,广西壮族自治区,地级市,南宁市,市辖区,青秀区,青秀区,0.2969
1638,省,四川省,地级市,成都市,市辖区,青羊区,青羊区,0.6444
1639,省,安徽省,地级市,池州市,县,青阳县,青阳县,0.5673
1640,省,江西省,地级市,吉安市,市辖区,青原区,青原区,0.2918
1641,省,江西省,地级市,南昌市,市辖区,青云谱区,青云谱区,0.747
1642,省,山东省,地级市,潍坊市,县级市,青州市,青州市,0.514
1643,省,广东省,地级市,清远市,市辖区,清城区,清城区,0.4839
1644,省,河南省,地级市,濮阳市,县,清丰县,清丰县,0.4496
1645,省,辽宁省,地级市,阜新市,市辖区,清河门区,清河门区,0.4953
1646,省,辽宁省,地级市,铁岭市,市辖区,清河区,清河区,0.435
1647,省,河北省,地级市,邢台市,县,清河县,清河县,0.5474
1648,省,陕西省,地级市,榆林市,县,清涧县,清涧县,0.3574
1649,省,江苏省,地级市,淮安市,市辖区,清江浦区,清江浦区,0.7156
1650,省,福建省,地级市,三明市,县,清流县,清流县,0.3583
1651,自治区,内蒙古自治区,地级市,呼和浩特市,县,清水河县,清水河县,0.3422
1652,省,甘肃省,地级市,天水市,县,清水县,清水县,0.4001
1653,省,广东省,地级市,清远市,市辖区,清新区,清新区,0.3732
1654,省,山西省,地级市,太原市,县,清徐县,清徐县,0.5942
1655,省,辽宁省,地级市,抚顺市,自治县,清原满族自治县,清原满族自治县,0.4042
1656,省,河北省,地级市,保定市,市辖区,清苑区,清苑区,0.5493
1657,省,贵州省,地级市,贵阳市,县级市,清镇市,清镇市,0.4485
1658,省,贵州省,自治州,黔西南布依族苗族自治州,县,晴隆县,晴隆县,0.4193
1659,省,黑龙江省,地级市,绥化市,县,庆安县,庆安县,0.1246
1660,省,甘肃省,地级市,庆阳市,县,庆城县,庆城县,0.4738
1661,省,浙江省,地级市,丽水市,县,庆元县,庆元县,0.5246
1662,省,山东省,地级市,德州市,县,庆云县,庆云县,0.4396
1663,省,四川省,地级市,成都市,县级市,邛崃市,邛崃市,0.4424
1664,省,海南省,不统计,不统计,县级市,琼海市,琼海市,0.4544
1665,自治区,西藏自治区,地级市,山南市,县,琼结县,琼结县,0.1778
1666,省,海南省,地级市,海口市,市辖区,琼山区,琼山区,0.4536
1667,省,海南省,不统计,不统计,自治县,琼中黎族苗族自治县,琼中黎族苗族自治县,0.2738
1668,省,云南省,自治州,文山壮族苗族自治州,县,丘北县,丘北县,0.3303
1669,省,河北省,地级市,邯郸市,县,邱县,邱县,0.4528
1670,省,山东省,地级市,济宁市,县级市,曲阜市,曲阜市,0.5126
1671,省,广东省,地级市,韶关市,市辖区,曲江区,曲江区,0.4157
1672,省,青海省,自治州,玉树藏族自治州,县,曲麻莱县,曲麻莱县,0.0226
1673,自治区,西藏自治区,地级市,拉萨市,县,曲水县,曲水县,0.2119
1674,自治区,西藏自治区,地级市,山南市,县,曲松县,曲松县,0.1173
1675,省,山西省,地级市,临汾市,县,曲沃县,曲沃县,0.4574
1676,省,河北省,地级市,保定市,县,曲阳县,曲阳县,0.423
1677,省,河北省,地级市,邯郸市,县,曲周县,曲周县,0.4696
1678,省,四川省,地级市,达州市,县,渠县,渠县,0.4304
1679,省,浙江省,地级市,衢州市,市辖区,衢江区,衢江区,0.6646
1680,省,安徽省,地级市,滁州市,县,全椒县,全椒县,0.4955
1681,省,江西省,地级市,赣州市,县,全南县,全南县,0.3002
1682,自治区,广西壮族自治区,地级市,桂林市,县,全州县,全州县,0.4025
1683,省,福建省,地级市,泉州市,市辖区,泉港区,泉港区,0.5492
1684,省,江苏省,地级市,徐州市,市辖区,泉山区,泉山区,0.7057
1685,省,河南省,地级市,驻马店市,县,确山县,确山县,0.4094
1686,省,黑龙江省,地级市,大庆市,市辖区,让胡路区,让胡路区,0.4007
1687,省,广东省,地级市,潮州市,县,饶平县,饶平县,0.3207
1688,省,河北省,地级市,衡水市,县,饶阳县,饶阳县,0.4362
1689,自治区,西藏自治区,地级市,日喀则市,县,仁布县,仁布县,0.1478
1690,省,四川省,地级市,攀枝花市,市辖区,仁和区,仁和区,0.1967
1691,省,广东省,地级市,韶关市,县,仁化县,仁化县,0.3753
1692,省,贵州省,地级市,遵义市,县级市,仁怀市,仁怀市,0.4162
1693,省,四川省,地级市,眉山市,县,仁寿县,仁寿县,0.4875
1694,省,山东省,地级市,济宁市,市辖区,任城区,任城区,0.6189
1695,省,河北省,地级市,沧州市,县级市,任丘市,任丘市,0.6367
1696,省,河北省,地级市,邢台市,市辖区,任泽区,任泽区,0.5334
1697,自治区,西藏自治区,地区,阿里地区,县,日土县,日土县,0.0051
1698,直辖市,重庆市,不统计,不统计,市辖区,荣昌区,荣昌区,0.5149
1699,省,山东省,地级市,威海市,县级市,荣成市,荣成市,0.4844
1700,省,四川省,地级市,自贡市,县,荣县,荣县,0.4917
1701,省,河北省,地级市,保定市,县,容城县,容城县,0.6321
1702,自治区,广西壮族自治区,地级市,玉林市,县,容县,容县,0.1721
1703,省,广东省,地级市,揭阳市,市辖区,榕城区,榕城区,0.6592
1704,省,贵州省,自治州,黔东南苗族侗族自治州,县,榕江县,榕江县,0.3107
1705,自治区,广西壮族自治区,地级市,柳州市,县,融安县,融安县,0.323
1706,自治区,广西壮族自治区,地级市,柳州市,自治县,融水苗族自治县,融水苗族自治县,0.3071
1707,省,江苏省,地级市,南通市,县,如东县,如东县,0.5602
1708,省,江苏省,地级市,南通市,县级市,如皋市,如皋市,0.7106
1709,省,湖南省,地级市,郴州市,县,汝城县,汝城县,0.4078
1710,省,河南省,地级市,驻马店市,县,汝南县,汝南县,0.3442
1711,省,河南省,地级市,洛阳市,县,汝阳县,汝阳县,0.3428
1712,省,河南省,地级市,平顶山市,县级市,汝州市,汝州市,0.4294
1713,省,山东省,地级市,威海市,县级市,乳山市,乳山市,0.4215
1714,省,广东省,地级市,韶关市,自治县,乳源瑶族自治县,乳源瑶族自治县,0.4226
1715,省,山西省,地级市,运城市,县,芮城县,芮城县,0.3611
1716,省,浙江省,地级市,温州市,县级市,瑞安市,瑞安市,0.6192
1717,省,江西省,地级市,九江市,县级市,瑞昌市,瑞昌市,0.4257
1718,省,江西省,地级市,赣州市,县级市,瑞金市,瑞金市,0.3678
1719,省,云南省,自治州,德宏傣族景颇族自治州,县级市,瑞丽市,瑞丽市,0.1613
1720,省,江苏省,地级市,镇江市,市辖区,润州区,润州区,0.697
1721,省,四川省,自治州,阿坝藏族羌族自治州,县,若尔盖县,若尔盖县,0.107
1722,自治区,新疆维吾尔自治区,自治州,巴音郭楞蒙古自治州,县,若羌县,若羌县,0.0143
1723,省,黑龙江省,地级市,大庆市,市辖区,萨尔图区,萨尔图区,0.4546
1724,自治区,西藏自治区,地级市,日喀则市,县,萨嘎县,萨嘎县,0.0566
1725,自治区,西藏自治区,地级市,日喀则市,县,萨迦县,萨迦县,0.1166
1726,自治区,内蒙古自治区,地级市,呼和浩特市,市辖区,赛罕区,赛罕区,0.554
1727,省,贵州省,自治州,黔南布依族苗族自治州,自治县,三都水族自治县,三都水族自治县,0.3515
1728,省,河北省,地级市,廊坊市,县级市,三河市,三河市,0.7417
1729,自治区,广西壮族自治区,地级市,柳州市,自治县,三江侗族自治县,三江侗族自治县,0.2836
1730,省,浙江省,地级市,台州市,县,三门县,三门县,0.4405
1731,省,广东省,地级市,佛山市,市辖区,三水区,三水区,0.6168
1732,省,贵州省,自治州,黔东南苗族侗族自治州,县,三穗县,三穗县,0.3024
1733,省,四川省,地级市,绵阳市,县,三台县,三台县,0.4193
1734,省,福建省,地级市,三明市,市辖区,三元区,三元区,0.4069
1735,省,陕西省,地级市,咸阳市,县,三原县,三原县,0.5477
1736,自治区,西藏自治区,地级市,山南市,县,桑日县,桑日县,0.1517
1737,省,湖南省,地级市,张家界市,县,桑植县,桑植县,0.5045
1738,自治区,西藏自治区,地级市,日喀则市,市辖区,桑珠孜区,桑珠孜区,0.2513
1739,省,四川省,自治州,甘孜藏族自治州,县,色达县,色达县,0.0466
1740,自治区,西藏自治区,地级市,那曲市,市辖区,色尼区,色尼区,0.0483
1741,省,辽宁省,地级市,大连市,市辖区,沙河口区,沙河口区,0.7402
1742,省,河北省,地级市,邢台市,县级市,沙河市,沙河市,0.5559
1743,直辖市,重庆市,不统计,不统计,市辖区,沙坪坝区,沙坪坝区,0.6
1744,自治区,宁夏回族自治区,地级市,中卫市,市辖区,沙坡头区,沙坡头区,0.2026
1745,省,湖北省,地级市,荆州市,市辖区,沙市区,沙市区,0.6047
1746,省,四川省,地级市,乐山市,市辖区,沙湾区,沙湾区,0.502
1747,自治区,新疆维吾尔自治区,地区,塔城地区,县级市,沙湾市,沙湾市,0.1376
1748,省,福建省,地级市,三明市,市辖区,沙县区,沙县区,0.3853
1749,自治区,新疆维吾尔自治区,地区,阿克苏地区,县,沙雅县,沙雅县,0.0518
1750,省,湖北省,地级市,荆门市,县,沙洋县,沙洋县,0.4844
1751,自治区,新疆维吾尔自治区,地级市,乌鲁木齐市,市辖区,沙依巴克区,沙依巴克区,0.4668
1752,自治区,新疆维吾尔自治区,地区,喀什地区,县,莎车县,莎车县,0.0809
1753,省,河南省,地级市,鹤壁市,市辖区,山城区,山城区,0.6714
1754,省,甘肃省,地级市,张掖市,县,山丹县,山丹县,0.1774
1755,省,河北省,地级市,秦皇岛市,市辖区,山海关区,山海关区,0.568
1756,省,山东省,地级市,枣庄市,市辖区,山亭区,山亭区,0.4149
1757,省,河南省,地级市,焦作市,市辖区,山阳区,山阳区,0.6401
1758,省,陕西省,地级市,商洛市,县,山阳县,山阳县,0.3229
1759,省,山西省,地级市,朔州市,县,山阴县,山阴县,0.4115
1760,省,河南省,地级市,三门峡市,市辖区,陕州区,陕州区,0.3753
1761,自治区,新疆维吾尔自治区,地级市,吐鲁番市,县,鄯善县,鄯善县,0.0066
1762,省,河南省,地级市,信阳市,县,商城县,商城县,0.4688
1763,自治区,内蒙古自治区,地级市,乌兰察布市,县,商都县,商都县,0.1523
1764,省,山东省,地级市,济南市,县,商河县,商河县,0.4001
1765,省,陕西省,地级市,商洛市,县,商南县,商南县,0.2713
1766,省,河南省,地级市,周口市,县,商水县,商水县,0.3757
1767,省,陕西省,地级市,商洛市,市辖区,商州区,商州区,0.3408
1768,省,河南省,地级市,驻马店市,县,上蔡县,上蔡县,0.3573
1769,省,浙江省,地级市,杭州市,市辖区,上城区,上城区,0.6733
1770,省,山西省,地级市,长治市,市辖区,上党区,上党区,0.6575
1771,省,江西省,地级市,宜春市,县,上高县,上高县,0.3627
1772,省,福建省,地级市,龙岩市,县,上杭县,上杭县,0.3687
1773,省,河南省,地级市,郑州市,市辖区,上街区,上街区,0.6442
1774,省,江西省,地级市,萍乡市,县,上栗县,上栗县,0.3586
1775,自治区,广西壮族自治区,地级市,南宁市,县,上林县,上林县,0.2867
1776,省,江西省,地级市,上饶市,市辖区,广信区,广信区,0.5541
1777,自治区,广西壮族自治区,地级市,防城港市,县,上思县,上思县,0.1921
1778,省,江西省,地级市,赣州市,县,上犹县,上犹县,0.2818
1779,省,浙江省,地级市,绍兴市,市辖区,上虞区,上虞区,0.5353
1780,省,河北省,地级市,张家口市,县,尚义县,尚义县,0.2343
1781,省,黑龙江省,地级市,哈尔滨市,县级市,尚志市,尚志市,0.2422
1782,省,湖南省,地级市,湘潭市,县级市,韶山市,韶山市,0.4127
1783,省,湖南省,地级市,邵阳市,县级市,邵东市,邵东市,0.3563
1784,省,福建省,地级市,南平市,县级市,邵武市,邵武市,0.3862
1785,省,湖南省,地级市,邵阳市,县,邵阳县,邵阳县,0.3753
1786,省,河南省,地级市,南阳市,县,社旗县,社旗县,0.3841
1787,省,四川省,地级市,遂宁市,县级市,射洪市,射洪市,0.4177
1788,省,江苏省,地级市,盐城市,县,射阳县,射阳县,0.4712
1789,省,河北省,地级市,邯郸市,县,涉县,涉县,0.4673
1790,省,安徽省,地级市,黄山市,县,歙县,歙县,0.6234
1791,自治区,西藏自治区,地级市,那曲市,县,申扎县,申扎县,0.084
1792,省,山东省,地级市,聊城市,县,莘县,莘县,0.4101
1793,省,河北省,地级市,石家庄市,县,深泽县,深泽县,0.4924
1794,省,河北省,地级市,衡水市,县级市,深州市,深州市,0.4358
1795,省,四川省,地级市,德阳市,县级市,什邡市,什邡市,0.4544
1796,省,山西省,地级市,忻州市,县,神池县,神池县,0.3702
1797,省,陕西省,地级市,榆林市,县级市,神木市,神木市,0.4426
1798,省,湖北省,不统计,不统计,林区,神农架林区,神农架林区,0.3056
1799,省,辽宁省,地级市,沈阳市,市辖区,沈北新区,沈北新区,0.6078
1800,省,辽宁省,地级市,沈阳市,市辖区,沈河区,沈河区,0.6851
1801,省,河南省,地级市,周口市,县,沈丘县,沈丘县,0.4005
1802,省,浙江省,地级市,舟山市,县,嵊泗县,嵊泗县,0.006
1803,省,浙江省,地级市,绍兴市,县级市,嵊州市,嵊州市,0.5691
1804,省,云南省,地级市,曲靖市,县,师宗县,师宗县,0.2974
1805,省,贵州省,自治州,黔东南苗族侗族自治州,县,施秉县,施秉县,0.3648
1806,省,云南省,地级市,保山市,县,施甸县,施甸县,0.2908
1807,省,河南省,地级市,信阳市,市辖区,浉河区,浉河区,0.3936
1808,省,江西省,地级市,赣州市,县,石城县,石城县,0.3735
1809,省,湖南省,地级市,株洲市,市辖区,石峰区,石峰区,0.7007
1810,省,湖南省,地级市,衡阳市,市辖区,石鼓区,石鼓区,0.7271
1811,自治区,内蒙古自治区,地级市,包头市,市辖区,石拐区,石拐区,0.3169
1812,自治区,新疆维吾尔自治区,不统计,不统计,县级市,石河子市,石河子市,0.531
1813,直辖市,北京市,不统计,不统计,市辖区,石景山区,石景山区,0.7813
1814,省,云南省,地级市,昆明市,自治县,石林彝族自治县,石林彝族自治县,0.4133
1815,省,河南省,地级市,平顶山市,市辖区,石龙区,石龙区,0.5774
1816,省,山西省,地级市,吕梁市,县,石楼县,石楼县,0.3644
1817,省,湖南省,地级市,常德市,县,石门县,石门县,0.4626
1818,省,四川省,地级市,雅安市,县,石棉县,石棉县,0.2285
1819,省,云南省,自治州,红河哈尼族彝族自治州,县,石屏县,石屏县,0.2568
1820,省,贵州省,地级市,铜仁市,县,石阡县,石阡县,0.3987
1821,省,四川省,自治州,甘孜藏族自治州,县,石渠县,石渠县,0.037
1822,省,陕西省,地级市,安康市,县,石泉县,石泉县,0.3212
1823,省,福建省,地级市,泉州市,县级市,石狮市,石狮市,0.7546
1824,省,湖北省,地级市,荆州市,县级市,石首市,石首市,0.5445
1825,省,安徽省,地级市,池州市,县,石台县,石台县,0.4671
1826,直辖市,重庆市,不统计,不统计,自治县,石柱土家族自治县,石柱土家族自治县,0.4822
1827,省,广东省,地级市,韶关市,县,始兴县,始兴县,0.3547
1828,省,山东省,地级市,青岛市,市辖区,市北区,市北区,0.6466
1829,省,山东省,地级市,青岛市,市辖区,市南区,市南区,0.62
1830,省,山东省,地级市,潍坊市,县级市,寿光市,寿光市,0.5193
1831,省,福建省,地级市,宁德市,县,寿宁县,寿宁县,0.5369
1832,省,安徽省,地级市,淮南市,县,寿县,寿县,0.3983
1833,省,山西省,地级市,晋中市,县,寿阳县,寿阳县,0.4217
1834,省,安徽省,地级市,六安市,县,舒城县,舒城县,0.5597
1835,省,吉林省,地级市,吉林市,县级市,舒兰市,舒兰市,0.3553
1836,自治区,新疆维吾尔自治区,地区,喀什地区,县,疏附县,疏附县,0.121
1837,自治区,新疆维吾尔自治区,地区,喀什地区,县,疏勒县,疏勒县,0.13
1838,省,安徽省,地级市,合肥市,市辖区,蜀山区,蜀山区,0.7067
1839,省,江苏省,地级市,宿迁市,县,沭阳县,沭阳县,0.465
1840,省,云南省,自治州,楚雄彝族自治州,县,双柏县,双柏县,0.1434
1841,省,黑龙江省,地级市,哈尔滨市,市辖区,双城区,双城区,0.3954
1842,省,湖南省,地级市,娄底市,县,双峰县,双峰县,0.3202
1843,自治区,新疆维吾尔自治区,不统计,不统计,县级市,双河市,双河市,0.3224
1844,自治区,西藏自治区,地级市,那曲市,县,双湖县,双湖县,0.0269
1845,省,云南省,地级市,临沧市,自治县,双江拉祜族佤族布朗族傣族自治县,双江拉祜族佤族布朗族傣族自治县,0.1291
1846,省,吉林省,地级市,四平市,县级市,双辽市,双辽市,0.3126
1847,省,四川省,地级市,成都市,市辖区,双流区,双流区,0.608
1848,省,河北省,地级市,承德市,市辖区,双滦区,双滦区,0.5469
1849,省,湖南省,地级市,永州市,县,双牌县,双牌县,0.3807
1850,省,河北省,地级市,承德市,市辖区,双桥区,双桥区,0.5436
1851,省,湖南省,地级市,邵阳市,市辖区,双清区,双清区,0.6761
1852,省,辽宁省,地级市,朝阳市,市辖区,双塔区,双塔区,0.4665
1853,省,辽宁省,地级市,盘锦市,市辖区,双台子区,双台子区,0.6568
1854,省,吉林省,地级市,长春市,市辖区,双阳区,双阳区,0.5045
1855,省,贵州省,地级市,六盘水市,市辖区,水城区,水城区,0.4583
1856,省,云南省,地级市,昭通市,县级市,水富市,水富市,0.4273
1857,自治区,新疆维吾尔自治区,地级市,乌鲁木齐市,市辖区,水磨沟区,水磨沟区,0.4792
1858,省,福建省,地级市,南平市,县,顺昌县,顺昌县,0.3453
1859,省,辽宁省,地级市,抚顺市,市辖区,顺城区,顺城区,0.5644
1860,省,广东省,地级市,佛山市,市辖区,顺德区,顺德区,0.6102
1861,省,河南省,地级市,开封市,市辖区,顺河回族区,顺河回族区,0.6527
1862,省,河北省,地级市,保定市,县,顺平县,顺平县,0.4308
1863,省,四川省,地级市,南充市,市辖区,顺庆区,顺庆区,0.4804
1864,直辖市,北京市,不统计,不统计,市辖区,顺义区,顺义区,0.7513
1865,省,山西省,地级市,朔州市,市辖区,朔城区,朔城区,0.4625
1866,省,云南省,地级市,普洱市,市辖区,思茅区,思茅区,0.0784
1867,省,福建省,地级市,厦门市,市辖区,思明区,思明区,0.6833
1868,省,贵州省,地级市,铜仁市,县,思南县,思南县,0.4269
